,country,country_code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
127,Kuwait,KWT,,,,,,4443.45233840779,4571.1557420975105,4230.84777838406,4207.73153626485,4019.8039163874105,3860.57900686335,4858.72891453159,5224.9171551019,5971.79891618115,13521.6673337853,11768.468302001102,12093.268365201999,12253.8665418455,12663.4893469133,19093.0164927725,20924.2120140903,17408.518221919,14312.4585576751,13233.839664748899,13132.7651074905,12356.8786562447,9771.141270952528,11535.1745416105,10169.0408432349,11617.106463436101,8794.60604566196,5419.58816274641,,,,16932.0850381744,19358.370535891798,17748.8494222622,14166.164131109399,15435.1311342496,18440.3785212446,16587.2486486214,17846.3761640299,22148.378150112003,27011.6539985998,35591.0371337921,42781.5647521665,45782.1485715013,55494.930096541204,37561.7259257377,38577.4982788212,48631.7834045849,51979.1206895335,49388.053379968704,44062.340913459804,29869.552753237003,27653.1576200281,29759.4674424751,33399.060475851,32373.251114960698,
128,Latin America & Caribbean (excluding high income),LAC,332.89188330780104,338.6578544345,380.063375065943,368.01018525108805,413.028342651694,431.561601915989,462.36120942483,461.91355872176104,486.257069325269,532.373987323748,563.408082538127,609.763768682512,675.621021377475,865.1737425681661,1112.3822705453501,1170.48375134496,1263.28304601025,1340.97480457801,1492.94209608953,1722.91928662163,2013.5237992457699,2278.2480759566897,2073.63640295948,1769.4372857880398,1769.5906181944101,1791.64551773662,1769.8614792711498,1861.8016844464998,2045.66072265308,2248.16825461288,2602.7312227082502,3186.0402564289698,2892.8404296443605,3311.2782193306502,3749.74900892436,3866.8075677085,4152.31849754948,4458.55012111234,4410.9050011362,3853.29428244067,4198.44023677522,4024.2043442897498,3569.26472951502,3607.5084579019103,4063.3973365166603,4856.0989371857895,5604.909693731899,6544.60652896521,7484.44990641484,6876.75343763036,8504.473848567059,9821.02930786385,9674.392979615171,9829.36976951415,9775.87963840275,8241.12003717272,7930.7150554872,8743.84224027993,8395.07435773172,8213.078062738008,6733.112384578679
129,Lao PDR,LAO,,,,,,,,,,,,,,,,,,,,,,,,,489.957743732574,641.74019759151,468.304298095894,278.393227986057,148.965065880362,172.523209033872,203.256017515183,234.764338309131,250.60449676872102,287.394842853074,325.941611824232,363.880052363735,378.428605804859,345.921844238226,248.839091451223,277.810212956951,325.186937142965,326.941786715295,320.061459657186,362.82141348610605,417.929168487738,475.610796203932,590.632606321619,710.344576075256,900.3221828535809,948.6542408597121,1140.59865722652,1378.3620163875698,1581.3961396516502,1825.6656715030103,1998.3331079631,2134.7130623512303,2308.79980768962,2423.84759760338,2542.48976862177,2544.95255026876,2630.2037739319603
130,Lebanon,LBN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1234.23931323429,996.9046381065759,1012.6482159182901,1605.37190421215,1899.6510101810397,2446.52769255969,2820.48618730422,3321.2972666751198,3791.6076170137394,4305.64176918882,4669.5853882026595,4640.38441321154,4491.64193430433,4422.38929245061,4579.459592719671,4576.38761739193,4630.79058524604,4575.10745896031,4626.853003416621,5207.79272300926,6111.327281020351,7354.953604784921,7761.64148945415,7675.308939714991,7952.15123928179,7933.2332493476,7687.930519055491,7644.54514657966,7626.30019562992,7792.598860499499,8012.53923684943,7583.6991464536295,4891.001470319439
131,Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306.833864207408,306.710251570113,306.47393963157697,243.08957753436297,286.064725253488,294.893220066163,336.11567425435004,396.601761281558,478.399540115575,470.94812138847703,513.44556667507,596.8966353250299,657.9357790844609,721.9295456080811,721.1822985529559,710.384016560869,714.623392230031,698.7023587136639,677.322319098497,621.892953622715,583.271727316711
132,Libya,LBY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6514.318567398989,7040.7762937139005,7284.917152620601,6447.143282058989,5892.622466965129,5161.68542792943,5536.866065684279,5998.160438423371,5243.59653546637,6819.03957638971,7142.771785552641,6266.4898210897,3703.04295219909,4673.14557574043,5800.58882597707,8163.00937006792,9336.35349807157,11300.1932349905,14382.595285691299,10275.261539034,12064.7729057622,5554.18005326459,13025.2793212496,10363.8042471988,6466.9082371760205,4337.919139193479,4035.1968016999394,5756.69932474775,7877.12460954542,7685.9481324831795,3699.2286208101705
133,St. Lucia,LCA,,,,,,,,,,,,,,,,,,,,,1445.9243165492999,1628.0357051487802,1515.31431751621,1607.53389494283,2023.24677770388,2253.09668777185,2646.9855505729897,2869.72793620714,3221.48128152747,3584.04461890068,4199.636496639079,4383.56657240808,4755.10429093296,4775.48998490129,4919.3803674090395,5194.78292489983,5300.35467584599,5340.0869727400295,5733.8269894552295,5947.891784214599,5950.04748459261,5642.7489037614005,5646.4565348323595,6150.92136926062,6591.64550130494,6949.204173330289,7669.21346965851,7969.7979934552695,8456.69463217739,8137.75099080198,8540.07097992462,8983.743733023091,9086.38795485966,9378.98504684792,9843.30853424047,10093.618016361701,10361.5838770759,11047.4449858109,11357.8265659139,11611.097839818502,9276.11782856052
134,Latin America & Caribbean,LCN,371.43227535106496,382.67147499160797,425.90235056932295,418.248783679251,453.664983941887,470.93685380715993,503.17273468047006,503.28987996972,528.481176477349,577.198091677657,613.063127682678,668.52560938114,733.165250959826,937.7625676546919,1190.5127161134699,1218.0878168911,1322.55711405423,1421.02287208459,1577.45824995786,1839.17817616749,2166.93568048274,2444.42903118263,2231.23346186448,1924.89789790425,1903.01488029776,1920.0257957568601,1895.29169915263,1961.53046591362,2169.1734914714702,2323.4086847321105,2669.25152879867,3224.3802983029304,2994.32579399479,3383.39955919395,3801.3796339994,3986.60366074188,4243.83124850531,4578.76726116592,4549.05024532691,4042.9879532881,4400.795823337079,4244.81803049689,3757.2605764418395,3787.2739005185203,4309.23519285123,5145.81424620182,5957.981914632479,6935.85874821847,7966.56107976739,7402.54096997537,9075.90379070068,10204.2434468348,10198.388575921701,10339.9481533504,10433.1712142176,8888.2311709882,8600.757385075509,9461.21134658518,9158.44096357042,8951.81151679876,7417.252166958459
135,Least developed countries: UN classification,LDC,,,,,,,,,,,,,,,,,,,,,282.445669106984,279.009077244295,270.994800167579,248.700073312376,240.32540923368802,259.490760491562,274.182326647771,299.090762767822,301.94328083583804,300.56216587103404,307.675242213395,302.305311335258,272.950714643994,270.179137013233,242.806060206171,272.134659991776,291.644543649114,299.892743957415,299.513718749698,298.46074211820803,326.843762507384,307.786905357374,330.18720475424,360.47630932395305,402.323311933058,461.40529556708395,526.972558491286,623.539138927469,747.2202909997411,742.1112231281829,826.499756134009,906.412702590985,932.57881167231,997.694291231565,1052.68781503211,1011.5253451403199,986.924823563932,1053.96352219117,1065.2911055602199,1094.89440023069,1068.79814047712
136,Low income,LIC,,,,,,,,123.14088061477,126.101636230009,141.25303305139602,143.29281705604402,155.381853345723,165.8437911698,192.88555545780702,234.276316142356,269.473917671671,277.931169221904,315.169940344548,345.770200080804,365.39569956209704,377.26868135047096,379.545943167265,382.49312898973506,360.92605014765604,340.942883548336,347.650033014376,361.69165352551806,380.28603842636704,362.201830918706,346.660706741747,353.976876732522,345.16234110786905,302.292934978665,298.872223299368,242.631570017993,265.86133858992804,273.158055180189,283.631929649959,276.779025354682,270.947516535314,324.88149218717996,295.01540865104,309.629313211962,332.591660845509,373.998511019281,425.378335553882,484.775799943969,575.356930042748,679.537502478533,680.734224293819,745.925572988408,773.3160190657901,777.7348731714951,828.55735853504,874.3229914834141,851.355236409375,785.633874138298,790.8585290400661,795.9531591567661,820.896182299874,821.8629308334689
137,Liechtenstein,LIE,,,,,,,,,,,4236.33301981602,4827.12633678237,5637.91909257134,7355.080307137379,8439.57887586987,10513.205290030699,11385.6966958026,12412.4279687449,17499.125950568,19761.248477971498,20660.017604318,19507.365532847,19677.018485588,19560.8103716538,18596.1726878449,19390.126642376203,28287.0632840601,37824.4421641633,41292.2577223232,39368.727087998304,49373.6102661458,50886.375310814,55197.54701065901,55794.3273343011,64051.2322104721,78631.6991111526,79863.2790848754,72208.9346743391,76757.30021898731,81307.0683674829,74853.938729354,74287.4133739546,79345.7524725702,89859.8653728723,100289.243002178,105399.260494824,114374.246536419,130655.63695973699,143264.059432586,126096.61042540199,141192.534673018,158130.45751887,149010.224898665,173030.208279363,178864.851913785,167313.266280449,165642.386275555,171253.964253797,180366.715197575,,
138,Sri Lanka,LKA,142.779621883716,142.838142371621,138.536653980207,117.07198827607901,120.714347980615,152.85267545219102,153.89879134789498,159.50599139416,150.89661921481598,160.913187554085,183.92753044236198,185.85974353890202,196.42288766751201,216.995007483003,264.746314150577,275.62771952002703,256.28680680184397,287.561636646356,188.05848125587897,227.509765268107,267.668577184682,289.130859761487,307.638243518979,328.650638330468,378.936856997864,369.58189601403296,390.350711355465,401.477095923903,413.45507042426004,408.450866872481,463.618738841557,513.258447470619,547.054534380126,576.779883887392,647.57915642214,714.2332315043479,756.656990511326,817.064481692963,850.811603871151,838.883462825646,869.696285031043,832.80357234611,867.4914867871009,982.195696950166,1065.7844368019698,1248.69818517034,1435.81681297616,1630.38890604323,2037.32210302668,2090.4018261396,2799.64873802555,3200.86113238282,3350.52187589289,3610.2893630489793,3819.25352972265,3843.7806718444203,3886.2915016523903,4076.7470028273297,4058.80351094171,3851.56098951535,3682.0384245928203
139,Lower middle income,LMC,89.8202280864743,92.8819186969167,92.6277735068415,100.71539501542601,110.840768516551,117.058363531209,105.10260157000099,109.701734532582,115.35234168482599,125.326320766537,135.749973604218,139.710851041635,148.59411745701598,178.623907045324,232.621737570951,252.314971065325,274.171537600954,308.04706915831,331.72676145313,372.253591300853,441.130183895918,517.817921284838,519.9863019865841,501.50890578870695,483.27945847613404,502.552765591806,521.772024866284,498.93528994915994,496.811277399524,485.387099213985,510.837046398679,470.342962624736,488.29554130433604,482.17946848574996,509.538163393683,566.972738016886,618.742803756001,620.86413573123,558.814058948746,592.928201528555,612.664632475676,615.678164891037,648.502717807359,732.6005767302589,835.06211685785,955.257970308046,1115.995981041,1350.95693976764,1503.93152789349,1504.96219434164,1801.8258522769602,2020.20796689915,2087.32287718837,2093.37861173651,2145.49573079409,2074.97795701822,2134.9361088713604,2266.9353027455604,2264.39293950186,2352.78369418807,2200.4017576113197
140,Low & middle income,LMY,147.86274040669701,139.989427175569,143.141600525717,150.625858035322,165.364203203926,178.315346330679,180.19623738319999,180.75218981933898,186.48810957174,203.908309953313,218.28458719039398,229.671717394765,251.217387007946,310.758769930561,386.425146200186,418.96070136190804,443.189903283295,488.29828978641603,519.851413018697,605.4186128316011,695.8694315085299,769.111428869923,744.951375929379,705.9897516971671,702.174117304446,725.817601284274,737.505579683723,744.581571502688,781.3048695740359,794.963361608603,888.050514036901,885.3688443895801,862.190768333232,904.3178006162691,964.942241860386,1062.2319078882301,1143.2582923105801,1190.5850129688301,1137.66166919187,1095.80887414425,1179.9855153757599,1173.67577538041,1187.41989552571,1320.0561988943,1545.92302370957,1816.8054586804199,2129.64913137461,2604.12944397425,3077.7825673439897,2963.7135577274703,3548.5005464306,4156.65961095126,4370.99022333696,4578.6379871257395,4674.292065886671,4382.340281343239,4353.08440481396,4721.748777846679,4944.43271902466,5012.75487528986,4759.24426146187
141,Lesotho,LSO,41.30036453714921,41.856748585142896,48.1620315633801,53.0878339288329,57.4700513752874,59.501773728218005,60.20278873248779,61.5838179817956,62.4639961294217,65.5790429435474,66.8059296818009,72.6588660363127,75.123648386158,109.876874013125,133.417366228912,128.843175462262,123.713440056779,157.348815051921,210.683702265073,222.729100858028,321.998731943126,315.12956390733297,246.40114869501,266.188560451598,223.64357313265597,176.018137716736,204.178486727895,252.302752546995,288.40662080027903,297.26124414809397,350.058784526869,404.19824965912903,466.2747020643,458.55330688424795,471.84204493399596,527.699837938563,489.131060677498,507.097888902354,464.80453098858004,451.92693417392996,436.488137266071,405.605712148955,382.189608635899,573.651778082285,753.375904380843,842.812630961302,904.606129755869,846.5423207648289,889.134285513762,874.729860474201,1119.84364083093,1287.2695364486901,1229.63623247423,1166.9117557183001,1194.5756269342,1146.0646878730802,1018.9310929194501,1102.9444103788699,1192.4843195181,1113.37214033581,861.0145480915261
142,Late-demographic dividend,LTE,165.778417193424,152.750646184234,158.14961974462798,167.502128487406,180.73033752830003,197.14009925765097,213.691420355742,211.000538171058,210.51152583080102,229.77864790416402,254.96993644351102,277.342021121241,311.456267729126,387.68643827673895,447.93831169521303,483.833148369346,519.560232828562,594.329503378289,610.352580547281,718.8987713172031,803.665246676643,840.0225739072,846.519443063356,770.612050465731,799.959050544957,842.9357960004919,883.1328137453751,916.451943036483,994.1365876885781,1038.05059292494,1092.6720740785902,1189.4147624444502,1101.1827075821,1131.5915236559401,1275.64033568378,1542.66295259802,1684.81512581106,1747.2376110268601,1666.65798145387,1526.89849513547,1664.0455198128698,1707.67161210672,1796.9587008633398,2034.68063866488,2430.71938781029,2915.32038470056,3496.5291919288397,4378.1434321016295,5408.96722572754,5194.58203960159,6193.425433023321,7502.551785411691,7978.503814938771,8547.81733674946,8819.0438373738,8219.840161134971,8190.5352130285,9034.226374535709,9849.861212530921,9989.87341778723,9758.44827151537
143,Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2167.79258211454,2327.4348569549898,2830.2780708913106,3166.66653264509,3113.17906019859,3293.22997867086,3525.79363185461,4141.592701801021,5499.428989113871,6700.327191893821,7854.76527867855,9230.70798102521,12285.447053701399,14944.996652175,11820.776159135901,11987.508411646999,14376.9478643932,14367.709424871999,15729.652466651201,16551.018202078,14258.2293345128,14998.1250595137,16843.699654691,19166.812272892,19555.211065253898,19997.5925262112
144,Luxembourg,LUX,2242.0158166161,2222.36636636277,2311.79884893619,2441.03855530008,2755.6331165327897,2780.0927188658397,2900.4332184397804,2909.6606293685804,3175.3673688269105,3658.900682968879,4449.54110038385,4591.74870840879,5680.1309530401295,7709.7285008874205,9282.80694213576,9008.02911273562,9825.23971475812,10855.9818571963,13493.8515210207,15740.289393013201,17113.8426305166,14324.892863546202,13034.8121431776,12810.218833589799,12554.417756388799,12921.9584210817,18789.6573210711,23234.5651218036,26108.3445511515,27556.3641315431,34645.1432443401,37007.4375258512,40965.7430382741,41479.088377847904,45481.8910050375,52831.252366067405,52571.9349918208,47042.347107788206,47584.4643916109,51654.4027951819,48735.995492187,48179.4208526047,52930.6411522641,65445.885030740705,75716.3510789884,80289.696409954,89739.71169613009,106018.492790674,114293.84332087,103198.669312625,104965.30607826699,115761.507705096,106749.013622989,113625.13289956,118823.648368575,101376.496574339,104278.390971905,107361.30694727099,116597.295637954,114685.168424149,115873.60263020301
145,Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2328.2275380885503,2429.2124781778302,2680.64464314743,2970.5863505848997,3148.0715434612102,3357.58643573855,3573.30272898806,4131.80000191364,5135.3529249599,6363.723386920899,7575.183393239191,9699.721662340658,14091.047650113502,16422.1119788425,12288.213831243502,11379.7980636181,13776.0887766199,13923.4739800663,15122.7352781866,15713.536972819,13774.605273911398,14315.7928949778,15643.485634322,17849.559297634598,17794.4786167812,17619.9523907399
146,"Macao SAR, China",MAC,,,,,,,,,,,,,,,,,,,,,,,4549.01683674284,4342.34203430073,4796.9329895724395,4804.6820413304995,5183.060179515321,6352.52265612986,7135.11551842595,8130.40259489952,9442.48666514193,10647.5715406588,13564.125216973998,15304.287094021101,16704.8988280258,18277.0425043395,18244.3589603627,18107.6598471248,16595.293381178202,15649.6588689047,15835.991014809499,15665.2979678214,16424.9321125729,17921.1045739797,22568.3101742114,25183.132681202,30121.5604253322,36550.5051618973,40810.8280358493,41010.0682589849,52473.190990432304,66891.2819664822,76572.1517871286,89260.75710410051,93022.87514225369,74839.3320403144,73569.4336917492,81044.8899769759,87554.7138573949,86117.6554287201,
147,St. Martin (French part),MAF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,Morocco,MAR,164.80083236727,158.923580138871,181.18264085932302,196.53127787351798,201.261983005248,206.44901799101,196.314451478043,202.85727167887902,212.750855609973,232.12591328271802,246.01566223863998,265.207664249079,302.56449037607996,364.63610670503505,439.01235915684197,502.756524021843,524.17912370212,590.232250943507,690.170800263724,809.6276069545979,1078.83990963336,861.79795841146,836.435062562509,750.021607418381,668.385423045468,660.946735768742,840.011686416924,920.591372587876,1066.33065159431,1071.17751759214,1206.01188616466,1266.8488942035099,1299.4212778930698,1199.3191039689698,1326.9414521052802,1432.3098356868302,1561.1296106457598,1396.7696674600302,1472.3859828229902,1447.96919255088,1334.94346380236,1339.29407718828,1416.4883957844,1725.45746606577,1952.9025338131,2018.02554710957,2196.01127633502,2499.2599375718696,2890.36071538625,2866.9241101698904,2839.92611978697,3046.9478542761103,2912.65827494029,3121.68008083643,3171.69919227376,2875.25798516781,2896.72219562665,3035.4544332310497,3226.98279356862,3230.40972230151,3009.2494595815197
149,Monaco,MCO,,,,,,,,,,,12478.131223165901,13812.718181146001,16735.0132333149,21417.5829453693,22712.9433599518,28247.5496670412,28810.8730132684,31430.4338223286,38349.3957599325,45845.1098251087,51515.0641298537,44369.561353214696,41371.8768078816,38893.303230099504,36382.9734569848,37552.0556421484,52158.6777352307,63077.7745675481,68441.2516124554,68583.6040547841,84303.8784345827,83721.9914222793,91670.60400736,85397.3265576507,89378.0397852409,101866.604082751,101212.002562744,90833.2974627833,92999.25345143929,91283.2565855903,82365.492364536,83724.465911527,90506.8595058764,108656.802575207,123523.493238604,124197.275382905,134048.621858085,169966.306938019,185785.72592489698,154775.380774218,150737.892475253,169016.19606527901,157520.219426533,177673.74536842,189432.37001314698,165989.50511383198,170028.655717864,167517.059727856,185978.609251356,190512.73744243602,
150,Moldova,MDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.766138282668,575.319575954883,657.491190271709,578.909766272913,399.620770265718,440.67203065326896,507.557658390849,570.972645432751,682.525508823377,897.4499588103259,1034.7070581674302,1183.3792111718499,1531.6854761821398,2111.20149504197,1899.0101165837802,2437.52997842423,2942.25594861529,3045.73987422417,3322.0384362615005,3328.80144892125,2732.45711293733,2880.43928129296,3509.69345025814,4230.3630367862,4494.01840306454,4551.13067562421
151,Madagascar,MDG,131.993165442526,133.847760915801,138.120003962927,138.407165710075,142.659339874214,144.484730099737,152.107897230998,157.476309266383,165.478375438155,165.01159879201902,169.070560105029,177.498331199538,193.128582636403,231.43595869010502,261.035590134203,302.149227701469,280.678930535032,294.934246280607,324.384653364504,408.93718632066594,596.7749792954551,530.50430597388,518.18349120989,493.088959267911,399.344729064822,377.856664172781,420.00972350238703,301.744467664672,291.21088767058103,281.811706558042,338.947712672835,272.524919055618,301.99698660308496,320.56399012035,269.560711903516,284.82272865697,354.74133105818606,297.115059777807,297.25367177212104,279.921286581412,293.607157402594,334.441617716753,319.216378750957,368.797236936755,284.48772631736,319.537475081164,338.751198261085,438.65551579131005,536.351379012958,467.539800351514,471.959197029823,531.265498542052,518.1529543021201,541.06605856927,530.861120641159,467.23555367358,475.955608372416,515.293309281062,518.401122965529,526.224572187396,495.49040089145797
152,Maldives,MDV,,,,,,,,,,,,,,,,,,,,,268.29663146717,273.356022449151,282.226235029846,328.102960109175,598.877461603577,670.860660427692,723.023804415006,695.824042858103,803.722243799229,875.4440985768649,963.837466719254,1064.09463044762,1205.62133550867,1328.65604682586,1431.65789594126,1569.93261682457,1737.7336346156799,1926.28603518447,2011.94433727978,2154.2682256303897,2234.59586137462,3039.3027762385805,3049.20798137227,3476.0062728995194,3941.4311358488703,3640.0121322011,4809.93374014089,5574.401981482641,6614.23617985838,6636.54387067016,7076.73982087196,7291.465966608771,7265.723399473721,7928.476442650609,8499.307147836491,9033.45972427115,9209.399665260251,9577.70237570034,10276.773388797099,10626.4333466909,7455.85572772295
153,Middle East & North Africa,MEA,,,,,,,,,346.28117322147995,374.76579171885004,410.781596763959,473.649867983641,558.862752826203,734.435847158898,1331.51981581566,1433.458811131,1758.2490245580402,1981.41933734603,2054.30145947978,2606.12066788502,3269.83883361129,3269.63870222585,3158.47886711903,3093.28437705024,3049.0200223658303,3012.39260867938,2960.07539194653,2592.28838747525,2454.47057152063,2465.2774280408,3146.1588622842305,2110.13541757463,2246.9196231225,2212.12794336974,2236.3744138214397,2453.31678645883,2706.4768464707104,2785.72816396772,2657.62719640449,2840.44258812831,3132.38836636379,3043.95837042641,2960.89706666461,3229.6601377065303,3739.5032353124398,4411.11783524378,5057.12533551636,5869.27864688443,7181.74737570047,6278.62799509819,7172.9380230638,8326.334924003058,8897.74033540582,8656.28765536226,8527.81666975109,7357.40622133769,7257.01943303121,7403.30469004532,7546.7013526295705,7511.8230884821705,6669.903429808101
154,Mexico,MEX,345.23054079861197,363.39327089590205,378.15349538968695,409.04557006421203,469.47613687632895,494.97026133002,534.273631491705,565.633408898776,606.2111327247039,650.31172716668,689.79492874498,738.558476290558,826.4773502053689,981.458982808666,1242.09004283348,1476.3132170950303,1453.67067179741,1301.32462245746,1589.27364023608,2034.9886686789898,3027.3752735319204,3803.0309255035795,2597.9829028755603,2147.71955854609,2478.21083598733,2569.23971350142,1733.91299341331,1862.8862043943698,2247.9813857169297,2687.91484499786,3112.2685947569703,3661.94796500841,4170.62338257237,5650.02628596643,5854.41811722684,3928.22371141004,4412.11629751815,5289.16765276589,5481.18195394699,6157.19304371027,7157.81449985734,7544.568723357841,7593.1373448964005,7075.369642999741,7484.486398706999,8277.67156384567,9068.29421839425,9642.68051672231,10016.571213998599,8002.972177658441,9271.398395769971,10203.4212952716,10241.727828043,10725.183587379599,10928.9160089988,9616.64555810607,8744.515559127858,9287.84958732302,9686.51424383118,9946.03382879198,8346.70237883571
155,Marshall Islands,MHL,,,,,,,,,,,,,,,,,,,,,,972.9322836621401,1047.64476447645,1196.89802471259,1234.65703971119,1144.73924499752,1392.34556848702,1493.6207550749402,1603.1933230518,1588.53950727737,1660.34063260341,1704.58442658513,1849.2953170058101,1996.08653768965,2152.20854741705,2382.9626986958397,2194.20857827128,2194.23225576279,2229.71244737469,2267.56912213892,2272.6780155258703,2389.06070685262,2515.62404521845,2457.6545403535,2431.1660180629997,2471.35204589464,2537.71720613288,2646.87399636013,2704.4635544635503,2662.33401475424,2846.06554177534,3046.29007147406,3181.62470023981,3246.63024959163,3185.26135389889,3199.88684631989,3490.99838885713,3672.5767832842403,3793.5509826747902,4073.10982973584,
156,Middle income,MIC,151.485230954379,143.132797452484,145.821852911485,152.08291660848698,169.747162229431,182.51892035816002,184.114651982002,185.100805803362,191.04352340533,208.68896661890702,223.90513396602,235.30995275870202,257.655637957406,319.510744966092,397.696482023826,430.26501675823306,455.661179040187,501.551578002249,533.389612312818,623.665305324525,719.7079513484309,797.9698570570401,771.995031731215,731.822892766954,729.2207598593,754.2477768134539,765.974872659651,772.416113919149,813.234443183421,828.990089656643,928.355298074302,926.534060547404,905.085736547464,951.1721817726379,1020.74590500357,1124.6147248253399,1212.1908678186999,1263.37351603773,1207.74026929566,1163.95253876221,1252.10244186056,1248.60708873681,1263.6664205007198,1407.16429212096,1650.91767831606,1943.4601796321601,2281.81311978824,2794.87608879908,3307.23956390271,3186.39010401979,3824.7862216762896,4493.17531286304,4732.921507282779,4962.13948301312,5069.13776152144,4755.3597895148405,4734.13097147766,5146.5042643196,5399.04043125719,5480.25080914898,5207.28902381669
157,North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2354.2752560639897,2477.68303791297,1225.37314943187,1352.02845154682,1794.7008402039999,2359.7920090908397,2338.07066109787,1964.89271970749,1866.8547290074,1908.5935435907602,1854.5362707848199,1815.84091482906,1949.6824494323398,2409.78935945595,2762.5936858117198,3037.35452023388,3326.43851099255,4037.1224518083295,4794.33468216807,4546.15217123979,4545.392131376029,5063.885906309771,4697.1966888649795,5210.1530440089,5468.12622486189,4843.4923873465505,5132.997145670421,5432.41453143721,6087.468311342529,6022.24098997419,5888.00401517897
158,Mali,MLI,,,,,,,,48.2799247102094,59.467517269503404,57.9917506460035,60.4756804981721,65.38456414481621,79.1574106635525,90.1001360591356,84.5976754927192,128.150952886646,142.37800775020798,156.405949369652,178.99081348795798,229.345814147298,248.18900369118901,212.720201276234,180.513412323854,171.999657065723,160.228059876511,177.75993902616,232.89266702401798,259.31204555126203,265.438916427344,262.967723613974,317.38923178444304,315.45628074734697,319.838029708742,310.13835392769,223.017712441665,282.341048855079,282.63288587583304,267.189291100346,281.872549289048,323.287170028425,270.542997870826,307.705825797048,336.417187313256,393.406772956044,440.95844950651804,489.022820909143,523.043008265274,597.4798388059851,697.087868500301,701.712040297053,710.274249372168,837.605820999201,778.625269510972,805.0339796082201,848.279042956769,751.4728866226401,780.723569528087,830.021515346886,894.8047765103661,879.122775162059,858.9158054962351
159,Malta,MLT,,,,,,,,,,,828.421680335959,874.066335595898,975.7588008759551,1143.6202030952802,1245.36122490143,1560.11215357522,1726.5594484530302,2037.8973369781197,2558.74025532938,3195.55258574769,3948.4031261497603,3898.24303743905,3788.05063240646,3527.0400001399394,3332.8853568225604,3322.4212829916996,4194.65393924832,5083.6691392063,5814.36477130523,6040.609862259449,7191.923602596171,7558.27738257485,8220.2455176794,7296.31014355389,8000.518004522321,9857.48077075996,10062.7335816427,9909.89448137082,10409.3084462741,10633.6033825767,10432.328119294201,10402.233373566,11289.889843513998,13669.497117709,15197.056707913998,15888.172320983402,16723.8841811168,19485.8711939782,22205.3568142179,21083.2771462998,21799.1742559798,23155.5547893882,22527.636756327098,24771.0765781929,26754.2684451944,24921.603682086898,25741.4460613677,28250.6977747589,30672.292243903797,30186.1959621979,27884.642827425097
160,Myanmar,MMR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.453277089344,99.7449195857043,90.5324289355063,159.957278353116,186.54006775003398,182.38440993244,216.00260325922,295.638358584232,512.5800860919201,637.5217393843869,840.0744393146181,1018.13172971134,1061.92341090353,1035.80423992229,1121.94204945961,1140.76651982206,1144.47434120191,1158.43456551363,1257.80357639114,1279.0897559151101,1477.3553677879402,1400.2182418995599
161,Middle East & North Africa (excluding high income),MNA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1129.2754161623,1142.88621548538,1308.85891175965,1469.8342886022301,1518.84326762419,1511.65013265866,1625.21598558802,1690.82493418578,1666.67714855476,1576.0460511338401,1696.73693549125,1981.1393932646802,2293.14140694024,2618.367619193,3179.51979875568,3870.83099479435,3670.95686988791,4161.67184592424,4624.84188738842,5014.18729914909,4609.4664358826,4453.932157972489,3924.9797364478704,3919.4669628269203,3801.0524495315503,3501.87076686937,3507.50757458945,3066.22535513271
162,Montenegro,MNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.0726330439402,1909.5987018617898,2106.6350684523,2789.15906483509,3380.16512135859,3674.6179242796998,4425.67887307803,5976.39414454596,7367.751909108821,6727.10776676969,6688.48239970574,7328.932252475291,6586.7212793222,7189.295424629241,7388.14779373126,6517.1637516252795,7033.60489868635,7803.41113682269,8850.09463079793,8910.65155409448,7686.092949186509
