IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,true,,,,,,,,,,,,,6.71,,,,,,6.71,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,UKR,Ukraine,Year,2016,true,,,,,,,,,,,,,6.93,,,,,,6.93,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,CHL,Chile,Year,2016,true,,,,,,,,,,,,,6.97,,,,,,6.97,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2016,true,,,,,,,,,,,,,7.2,,,,,,7.2,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MNE,Montenegro,Year,2016,true,,,,,,,,,,,,,8.28,,,,,,8.28,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,true,,,,,,,,,,,,,9.06,,,,,,9.06,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ISR,Israel,Year,2016,true,,,,,,,,,,,,,9.87,,,,,,9.87,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2015,true,,,,,,,,,,,,,0.056,,,,,,0.056,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2015,true,,,,,,,,,,,,,0.08,,,,,,0.08,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,JAM,Jamaica,Year,2015,true,,,,,,,,,,,,,1.15,,,,,,1.15,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2015,true,,,,,,,,,,,,,1.21,,,,,,1.21,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2015,true,,,,,,,,,,,,,1.74,,,,,,1.74,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CZE,Czechia,Year,2015,true,,,,,,,,,,,,,12.36,,,,,,12.36,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,DEU,Germany,Year,2015,true,,,,,,,,,,,,,13.2,,,,,,13.2,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2015,true,,,,,,,,,,,,,13.53,,,,,,13.53,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2015,true,,,,,,,,,,,,,17.82,,,,,,17.82,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,WPR,Western Pacific,Country,CHN,China,Year,2015,true,,,,,,,,,,,,,2.2,,,,,,2.2,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,NLD,Netherlands,Year,2015,true,,,,,,,,,,,,,20.87,,,,,,20.87,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2015,true,,,,,,,,,,,,,4.55,,,,,,4.55,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,CHE,Switzerland,Year,2015,true,,,,,,,,,,,,,43.96,,,,,,43.96,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ITA,Italy,Year,2015,true,,,,,,,,,,,,,5.98,,,,,,5.98,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2015,true,,,,,,,,,,,,,8.03,,,,,,8.03,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2015,true,,,,,,,,,,,,,8.48,,,,,,8.48,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,ESP,Spain,Year,2015,true,,,,,,,,,,,,,9.69,,,,,,9.69,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,LVA,Latvia,Year,2015,true,,,,,,,,,,,,,9.99,,,,,,9.99,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AMR,Americas,Country,HND,Honduras,Year,2014,true,,,,,,,,,,,,,0.66,,,,,,0.66,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,AFR,Africa,Country,MRT,Mauritania,Year,2013,true,,,,,,,,,,,,,0.072,,,,,,0.072,,,EN,2019-04-25T05:00:00.000Z
MH_6,"Psychiatrists working in mental health sector (per 100,000)",numeric,EUR,Europe,Country,BEL,Belgium,Year,2013,true,,,,,,,,,,,,,20.06,,,,,,20.06,,,EN,2019-04-25T05:00:00.000Z
