IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.39,,,86.31,,90.19,88.39 [86.31 – 90.19],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.41,,,86.69,,89.94,88.41 [86.69 – 89.94],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.42,,,86.11,,90.39,88.42 [86.11 – 90.39],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,88.48,,,86.33,,90.33,88.48 [86.33 – 90.33],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.49,,,86.83,,89.97,88.49 [86.83 – 89.97],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.53,,,86.47,,90.31,88.53 [86.47 – 90.31],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,NOR,Norway,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.53,,,86.89,,89.99,88.53 [86.89 – 89.99],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,88.56,,,86.68,,90.21,88.56 [86.68 – 90.21],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.62,,,86.32,,90.58,88.62 [86.32 – 90.58],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.71,,,86.35,,90.71,88.71 [86.35 – 90.71],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.72,,,86.11,,90.88,88.72 [86.11 – 90.88],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,KEN,Kenya,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.76,,,86.41,,90.75,88.76 [86.41 – 90.75],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.8,,,86.48,,90.76,88.8 [86.48 – 90.76],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,GRC,Greece,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.83,,,87.21,,90.26,88.83 [87.21 – 90.26],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.86,,,86.36,,90.95,88.86 [86.36 – 90.95],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.89,,,87.26,,90.32,88.89 [87.26 – 90.32],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,CHN,China,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,88.95,,,86.57,,90.96,88.95 [86.57 – 90.96],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89,,,86.78,,90.88,89 [86.78 – 90.88],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,89.01,,,86.88,,90.82,89.01 [86.88 – 90.82],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2011,false,Sex,Male,MLE,,,,,,,,,,89.02,,,86.98,,90.76,89.02 [86.98 – 90.76],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2011,false,Sex,Male,MLE,,,,,,,,,,89.07,,,87.07,,90.8,89.07 [87.07 – 90.8],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,false,Sex,Male,MLE,,,,,,,,,,89.19,,,86.84,,91.16,89.19 [86.84 – 91.16],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,89.22,,,86.99,,91.12,89.22 [86.99 – 91.12],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.25,,,87.65,,90.66,89.25 [87.65 – 90.66],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.26,,,86.72,,91.37,89.26 [86.72 – 91.37],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,URY,Uruguay,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.28,,,87.3,,90.99,89.28 [87.3 – 90.99],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,BRA,Brazil,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.31,,,87.54,,90.85,89.31 [87.54 – 90.85],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.37,,,87.83,,90.74,89.37 [87.83 – 90.74],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ISR,Israel,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.38,,,87.79,,90.78,89.38 [87.79 – 90.78],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.39,,,87,,91.39,89.39 [87 – 91.39],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.45,,,87.14,,91.39,89.45 [87.14 – 91.39],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.65,,,87.77,,91.26,89.65 [87.77 – 91.26],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ARG,Argentina,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.8,,,87.97,,91.38,89.8 [87.97 – 91.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.86,,,88.38,,91.18,89.86 [88.38 – 91.18],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.88,,,87.99,,91.5,89.88 [87.99 – 91.5],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.89,,,87.07,,92.16,89.89 [87.07 – 92.16],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,KWT,Kuwait,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,89.97,,,87.92,,91.7,89.97 [87.92 – 91.7],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,89.98,,,88.03,,91.64,89.98 [88.03 – 91.64],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.36,,,88.59,,91.87,90.36 [88.59 – 91.87],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,PRT,Portugal,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.49,,,88.95,,91.84,90.49 [88.95 – 91.84],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.52,,,88.4,,92.28,90.52 [88.4 – 92.28],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2011,false,Sex,Male,MLE,,,,,,,,,,90.66,,,84.71,,94.45,90.66 [84.71 – 94.45],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.82,,,88.91,,92.43,90.82 [88.91 – 92.43],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.87,,,88.85,,92.56,90.87 [88.85 – 92.56],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.9,,,89.01,,92.49,90.9 [89.01 – 92.49],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,SYR,Syrian Arab Republic,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,90.98,,,89.25,,92.45,90.98 [89.25 – 92.45],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CHL,Chile,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.09,,,89.51,,92.46,91.09 [89.51 – 92.46],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.11,,,89.24,,92.67,91.11 [89.24 – 92.67],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,91.16,,,89.16,,92.82,91.16 [89.16 – 92.82],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,DZA,Algeria,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.16,,,89.53,,92.56,91.16 [89.53 – 92.56],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ITA,Italy,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.18,,,89.82,,92.38,91.18 [89.82 – 92.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.22,,,89.33,,92.79,91.22 [89.33 – 92.79],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.22,,,89.89,,92.38,91.22 [89.89 – 92.38],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.31,,,89.2,,93.04,91.31 [89.2 – 93.04],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FRA,France,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,91.66,,,90.42,,92.76,91.66 [90.42 – 92.76],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,false,Sex,Male,MLE,,,,,,,,,,91.99,,,90.32,,93.39,91.99 [90.32 – 93.39],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,SEN,Senegal,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,92.11,,,90.45,,93.49,92.11 [90.45 – 93.49],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,92.53,,,91.39,,93.52,92.53 [91.39 – 93.52],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2011,false,Sex,Female,FMLE,,,,,,,,,,92.8,,,91.49,,93.93,92.8 [91.49 – 93.93],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,92.99,,,91.47,,94.25,92.99 [91.47 – 94.25],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,93.02,,,91.52,,94.27,93.02 [91.52 – 94.27],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,93.18,,,91.6,,94.48,93.18 [91.6 – 94.48],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,93.23,,,91.59,,94.58,93.23 [91.59 – 94.58],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,93.38,,,91.68,,94.75,93.38 [91.68 – 94.75],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2011,false,Sex,Both sexes,BTSX,,,,,,,,,,93.72,,,89.59,,96.29,93.72 [89.59 – 96.29],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,94.05,,,92.69,,95.17,94.05 [92.69 – 95.17],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2011,false,Sex,Female,FMLE,,,,,,,,,,97.07,,,94.95,,98.32,97.07 [94.95 – 98.32],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,Sex,Male,MLE,,,,,,,,,,66.4,,,63.02,,69.62,66.4 [63.02 – 69.62],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,Sex,Male,MLE,,,,,,,,,,66.84,,,63.82,,69.73,66.84 [63.82 – 69.73],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Male,MLE,,,,,,,,,,67.2,,,59.38,,74.17,67.2 [59.38 – 74.17],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,67.29,,,63.5,,70.87,67.29 [63.5 – 70.87],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,68.46,,,60.63,,75.36,68.46 [60.63 – 75.36],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,Sex,Male,MLE,,,,,,,,,,68.76,,,65.05,,72.25,68.76 [65.05 – 72.25],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ALB,Albania,Year,2010,false,Sex,Male,MLE,,,,,,,,,,69.41,,,65.66,,72.91,69.41 [65.66 – 72.91],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2010,false,Sex,Female,FMLE,,,,,,,,,,69.77,,,61.93,,76.61,69.77 [61.93 – 76.61],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,FIN,Finland,Year,2010,false,Sex,Male,MLE,,,,,,,,,,71.06,,,68.2,,73.76,71.06 [68.2 – 73.76],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,HRV,Croatia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,71.32,,,67.8,,74.59,71.32 [67.8 – 74.59],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ESP,Spain,Year,2010,false,Sex,Male,MLE,,,,,,,,,,71.7,,,68.88,,74.36,71.7 [68.88 – 74.36],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2010,false,Sex,Male,MLE,,,,,,,,,,71.79,,,68.32,,75.02,71.79 [68.32 – 75.02],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,CAN,Canada,Year,2010,false,Sex,Male,MLE,,,,,,,,,,71.99,,,69.15,,74.67,71.99 [69.15 – 74.67],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,72.42,,,68.8,,75.77,72.42 [68.8 – 75.77],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,AUT,Austria,Year,2010,false,Sex,Male,MLE,,,,,,,,,,72.66,,,69.72,,75.41,72.66 [69.72 – 75.41],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.1,,,60.75,,82.67,73.1 [60.75 – 82.67],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,IRL,Ireland,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,73.3,,,70.24,,76.15,73.3 [70.24 – 76.15],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.44,,,69.24,,77.25,73.44 [69.24 – 77.25],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ROU,Romania,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.47,,,70.06,,76.61,73.47 [70.06 – 76.61],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AMR,Americas,Country,USA,United States of America,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,73.51,,,70.76,,76.09,73.51 [70.76 – 76.09],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,CZE,Czechia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.55,,,70.17,,76.68,73.55 [70.17 – 76.68],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.77,,,66.68,,79.8,73.77 [66.68 – 79.8],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2010,false,Sex,Male,MLE,,,,,,,,,,73.87,,,70.3,,77.15,73.87 [70.3 – 77.15],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,HUN,Hungary,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.12,,,70.81,,77.16,74.12 [70.81 – 77.16],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,74.3,,,70.84,,77.48,74.3 [70.84 – 77.48],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,MKD,The former Yugoslav Republic of Macedonia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.35,,,71.05,,77.39,74.35 [71.05 – 77.39],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,POL,Poland,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.35,,,71.07,,77.37,74.35 [71.07 – 77.37],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,AFR,Africa,Country,BEN,Benin,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.39,,,70.69,,77.78,74.39 [70.69 – 77.78],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ARM,Armenia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.56,,,71.09,,77.75,74.56 [71.09 – 77.75],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,LUX,Luxembourg,Year,2010,false,Sex,Male,MLE,,,,,,,,,,74.59,,,71.9,,77.1,74.59 [71.9 – 77.1],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,ALB,Albania,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,74.74,,,71.26,,77.92,74.74 [71.26 – 77.92],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,75.01,,,71.67,,78.08,75.01 [71.67 – 78.08],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,SEAR,South-East Asia,Country,IND,India,Year,2010,false,Sex,Both sexes,BTSX,,,,,,,,,,75.03,,,68.04,,80.92,75.03 [68.04 – 80.92],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2010,false,Sex,Male,MLE,,,,,,,,,,75.29,,,72.69,,77.71,75.29 [72.69 – 77.71],,,EN,2019-11-14T06:00:00.000Z
NCD_PAC_ADO,Insufficiently active (crude estimate),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2010,false,Sex,Male,MLE,,,,,,,,,,75.56,,,72.2,,78.64,75.56 [72.2 – 78.64],,,EN,2019-11-14T06:00:00.000Z
