"Data Source","World Development Indicators",

"Last Updated Date","2021-07-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Lao PDR","LAO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","434.664410322995","575.127620634119","419.93003450208","249.092282082753","133.357017438329","153.9882981377","178.051490630729","202.539047030748","213.912132933206","244.076206080753","277.039800519733","307.915777575765","321.488408758219","285.421605737096","201.261718517766","230.852685936788","260.629259417687","271.087475240732","270.567862779134","295.280610274373","346.545104507918","393.133765139124","452.81088371979","561.285815406251","690.941256541219","750.904436281478","831.90474008942","1013.25628498892","1219.36793745681","1428.25682992633","1617.54643659951","1710.69931225173","1850.29254836597","1899.680861573","1980.37602805815","2034.73940607107","",
"Lebanon","LBN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1001.09241576492","1063.25287919301","1454.13924644162","1683.52859104527","2108.39171357503","2489.10926235248","2970.0163522926","3333.33205434171","3576.56319507348","3966.42391016571","4051.71687935245","3960.29710883893","3787.47910395154","3788.59105738985","3208.3865373559","3805.73613068806","3866.10258329143","3865.80589041935","4514.58076447653","5244.77522597749","6201.11695657426","6399.66983325707","6216.23321612619","6422.15112965442","6412.1263828542","6199.8015735984","6188.34807894244","6202.83761969337","6420.70184726265","6512.62209988721","5952.84324562508","",
"Liberia","LBR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","232.782975786038","210.055305585802","204.388695182266","139.333676581331","199.787475691939","210.654299277925","247.684865975731","291.696687978143","351.662722859457","338.251593724773","356.247667658002","426.27339875149","421.27031821344","458.840244587915","440.323418621732","475.72434114646","454.799861738905","432.226452222963","427.6328649398","379.586074357333","",
"Libya","LBY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2674.11237486712","3389.50938411738","4048.11283283421","5515.08329517461","6277.07973962549","7852.61042547658","9737.71793478931","7575.02103024946","8472.79216539132","4838.48827558356","9290.66223549554","8386.87586006485","5744.5634431265","4062.48407461242","3752.95806334522","5122.39519165657","6685.18511560918","6414.60371631824","",
"St. Lucia","LCA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1287.74566403013","1436.77355708739","1327.67819497182","1414.79109793104","1795.97497708302","1989.72132880491","2353.77432424822","2554.32229048403","2850.10532377438","3185.77184646992","3571.84969423366","3727.81980418126","4099.3030071904","4081.66723301197","4211.36947976716","4440.8282895431","4592.67136162047","4583.44717680435","4891.88549144206","5071.22184933691","5039.22206204015","4623.93747634204","4665.11492793168","5063.35518130157","5376.49338900947","5639.33461970101","6560.82109290988","6835.33914468439","7194.47419673521","6972.53972090778","6967.21911808297","7555.15424195576","7353.40724882267","7143.33398272866","7616.61926265447","7299.94932284217","7784.58499359078","8254.97917105396","8728.17874623498","8921.99309699281","",
"Latin America & Caribbean","LCN","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","535.782816112902","591.245247225541","647.191405552079","831.453645823911","1037.54438031982","1066.60452542409","1152.43212024173","1243.31401016187","1372.8597661452","1550.91853113203","1807.31888737397","2054.75112132036","1847.86993983074","1553.36450693651","1535.62968225103","1560.4987146397","1563.47739316446","1619.66344047203","1800.57346226971","2009.73223324784","2241.60032590905","2786.71399994007","2584.64557196055","2930.95196985035","3273.31417255887","3401.89407260453","3610.08419671664","3900.27561963682","3859.52311784074","3367.98015197752","3676.71496440519","3541.98597634941","3095.50769644187","3081.06209056091","3463.61237625657","4136.61710850031","4834.59735779926","5704.81173510186","6590.09392524056","6215.90341170551","7584.95297555399","8478.24567765601","8496.44198886845","8668.44542639856","8815.92180650643","7572.49543361588","7294.77035686242","8030.5846696697","7569.15744544858","7403.93053439619","",
"Least developed countries: UN classification","LDC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","231.725080372769","238.542505529719","252.587697794264","264.867088078564","267.933737703031","280.285401420179","282.010738469237","244.486887209846","233.4715584942","206.461196160378","232.045998581518","258.708492905457","266.009237840859","270.326896148457","270.432150951201","296.827828911618","276.0960649767","290.406076071679","317.455413056111","345.64785383493","382.701434554065","421.840430612153","484.446275816533","571.98937759353","620.545093645446","670.421649108043","728.403251841743","771.74418854855","830.681997576779","888.448909688677","892.553797259218","862.12791830089","902.088200907446","913.038972770406","942.001837423792","",
"Low income","LIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","159.527504778438","170.80088931778","187.214177693728","228.344134041576","232.246984378153","205.382237316524","233.189341594082","157.012522568981","214.815097594185","252.241523960082","270.245691137531","291.835509082279","308.49810864689","349.802712244353","349.894064871059","370.445206230172","380.174760178146","393.510685956526","388.192306003018","440.331607761822","483.758870251017","519.181256822775","547.716293430559","609.841528013785","667.24508553779","705.740392353728","765.450938236957","784.988441747547","771.864096473179","799.848722312503","773.690627527449","809.434718446853","922.585408499724","994.924822655276","1161.08656617396","1328.3140687575","1513.22725336396","1862.72983670245","1943.51569119676","2597.94467188437","2961.34976019184","3071.74341376937","3274.38475332757","3450.99630735327","3477.47438241874","3512.30835043549","3670.0351016143","3676.83263619212","3465.8141756167","",
"Lower middle income","LMC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","127.072731389019","128.841316171592","137.319712005413","157.765267304145","190.832606483089","207.066066683697","215.09880958939","237.02320741967","264.966670860531","287.232283158733","348.754622591992","426.578698389192","432.887102600183","414.227166693089","396.800214421057","410.096022341754","429.276618510748","401.386254351103","404.052609820913","394.061225863285","410.06405581141","385.758399763151","396.067977637726","397.621108826163","433.846541724118","486.676174189602","529.132975076313","536.151637754212","488.115218058798","513.52353027405","519.177768706465","521.376287374583","549.393154455825","617.438945870505","694.15487874505","781.267700556424","912.560308071182","1109.66561346435","1215.98239314371","1252.33042144705","1492.6906916608","1654.93227513624","1719.68805773235","1732.52485970566","1797.87946562924","1779.97729981865","1840.29073075001","1943.29886075977","1974.52100657859","2057.58879845192","",
"Low & middle income","LMY","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","166.166680334959","175.332446463038","191.182821140207","234.354007997863","280.287436605845","300.833982887276","309.797120686723","337.572214394274","361.731858417161","407.771124760367","466.912931971512","528.856775863698","511.424501722604","481.975336952659","480.422705886523","496.296183969533","509.373931224166","508.278873220357","540.374761225349","573.950681520789","646.833615006112","703.460117382693","697.773974709698","736.032737973307","793.36796867497","872.553000651637","949.338112469516","991.968829247142","955.493693522617","915.905560996041","979.558800743643","977.092318045252","991.370567925918","1098.43893195301","1273.29782471739","1481.78948383069","1739.82123181861","2137.96445795621","2490.62942933264","2452.04192973172","2897.73781252317","3332.71184020058","3542.63170078784","3712.71773801375","3822.75068689776","3625.90543402086","3619.39784101841","3934.86906397758","4092.41863108475","4159.99752014786","",
"Lesotho","LSO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","472.427862766731","479.822536614491","441.900578548117","484.624391894558","409.094823993353","300.837025731454","338.143385399445","423.122479864502","456.587854925273","450.097996253209","522.62494443694","575.921847022291","624.7348584692","591.646951635923","595.785986925499","642.61675934991","598.356262490009","613.979864443247","531.453256229122","533.469927171392","499.822073225233","538.162978841713","505.574116384538","746.733358684166","953.124115469306","1015.22603793822","1054.99080992491","1106.71587712073","1093.67155817115","1033.78625042472","1297.45831026587","1379.83039105938","1277.02556347171","1188.16234832526","1201.41314967788","1100.16874422745","978.248886898741","1085.83478396246","1183.73157449122","1130.66611767879","",
"Late-demographic dividend","LTE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","179.526561692188","196.336541478316","218.60019963355","271.990568442203","306.829853830311","331.969191992807","349.303671411918","399.900050658275","412.24194057983","465.412103520333","501.401174558224","527.428191674669","534.730718565657","483.304306628284","503.846106457445","533.774708811109","569.974319416737","579.455820252959","647.413130156974","771.120813084933","790.097417524578","914.041429066249","851.746552269786","875.523409089041","1003.59998930991","1245.66752031583","1384.22707564253","1438.13282299137","1377.67244968539","1253.88157033766","1363.70555167138","1400.26028093615","1473.45599337246","1662.91141044555","1975.79586658039","2358.20771048491","2831.87796452162","3574.48405587968","4367.04876424282","4266.05887910541","5014.10316982936","5943.39009664911","6412.03741610984","6877.16046602307","7151.9807191824","6685.00545511055","6709.12904239114","7441.37820420289","7996.77992946749","8140.46237414034","",
"Lithuania","LTU","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1654.09634127555","1838.57605415025","2266.94731800763","2567.47694542254","2502.06110476538","2736.71268641265","2962.85804992863","3522.50534519575","4628.50424775497","5684.04769492599","6756.48083406319","7933.32297135211","10374.4706885432","12656.6023901263","10330.9260661002","10179.9241200633","12048.8057409092","12017.1511327032","13289.5798406964","14180.6649926447","11838.3085511724","12465.737701578","14133.0796518915","16198.3413944481","16504.322142161","",
"Luxembourg","LUX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","2205.3660925725","2212.19924445627","2944.29195892216","3852.14446136659","5042.68310127241","5329.02820598769","6395.93121259662","7368.28806036651","9235.46157845641","10639.3803133761","11869.4153126324","10519.5474662631","10985.1627784141","11135.610922272","10716.7116451204","11141.6093124457","15820.5274982688","19743.8203633002","21806.3382147415","22793.4661706571","29160.4625429556","31724.7106827892","34516.528982007","34373.4504261848","35924.7828847897","43405.2607165423","42746.8951809097","39414.3978907088","38663.0775364893","41080.3816406158","37590.6780773438","37665.6426148737","39315.0362694246","46800.0820011078","61575.2491909185","66089.9950074347","64154.2895115467","81406.9762983139","82162.7028605396","56925.2016280765","63037.1099663271","66186.5947330049","61091.8940540258","62549.6163940785","65231.4032547849","53985.9716400821","54016.8322688203","56321.9159705666","60224.5512809739","60409.1455410053","",
"Latvia","LVA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1429.82216867968","1563.95652135599","1787.46935132111","2000.20589213905","2116.9038403139","2390.17162207768","2652.18417841663","3103.64383520195","3875.89895546897","4777.06213464409","5825.82880178167","7256.59184930559","10650.4146853306","12606.4946356671","10248.0858933523","8611.42317025775","10502.5239507426","10395.0712641528","11421.9687741964","11927.3417891073","10452.0371613434","11004.1061644613","12157.8699079366","13748.6281738753","13773.7448666177","",
"Macao SAR, China","MAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","225.078981163318","242.223890846508","276.088843596434","330.73617664025","401.012850244264","455.337646062048","473.002757905192","528.358464418247","616.658081686715","718.985626199568","950.381897476881","745.203073950335","720.690972611634","645.915073590181","577.753434904646","558.955615341884","730.662335373358","795.089185915442","901.603365217973","915.707534185864","1041.0508764902","1095.58668429288","1123.88105125656","1030.89654563418","1149.56655017083","1225.56381539856","1350.93629400149","1204.49784430487","1280.71646185558","1258.48976883438","1161.97940086324","1168.29210754884","1238.67450360153","1511.35574010469","1711.86359192163","1788.22766171943","1942.68375905797","2208.82999442336","2552.29716325641","2508.49920649851","2474.42526586168","2647.10875248408","2524.34402971597","2731.10591079026","2733.6851861067","2490.65825883425","2510.92137775003","2627.88827205906","2796.70933024281","2802.78345254773","",
"Monaco","MCO","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","439.900223339654","498.468607002055","419.260043786396","275.33625389831","328.137547079253","402.850165476856","484.695634840849","609.127015668004","828.56380333839","974.634457825693","1107.92471994479","1401.73982520603","1965.2247808406","1703.50611796313","2290.62056132109","2812.47270265367","3013.63718749511","3264.57467954537","3239.57829569542","2436.33397691631","2680.37427387692","3285.47349724603","3876.31206784191","4126.81480300081","",
"Madagascar","MDG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","570.062233236409","500.366597528659","489.671690848807","466.216817903455","374.205390661951","356.301531081669","396.850565971324","278.485465890668","267.352050765793","256.275349172194","312.910663423118","246.481980615879","273.634184259003","288.28808145689","237.1133422115","247.609041185587","308.879727677633","257.844231073033","258.674674472938","244.403736892601","257.122460110698","293.96825487848","276.340911027297","324.074364741732","251.624367909766","280.24119565758","296.397226980605","387.856693727224","472.643295899374","397.810026198765","397.135811829354","448.692393060267","429.208178687854","453.832296701919","455.424964817879","401.031388155114","409.247122109806","451.182322025532","458.167177453147","453.960700393644","",
"Maldives","MDV","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","564.685636316967","565.567501670736","540.078831701282","701.429316371334","735.876731826311","802.625823744344","851.646106403238","965.385816907052","1042.50838406806","1153.29634936271","1337.48776471539","1478.65699863241","1621.79138329914","1689.02594156668","1806.32186384103","1890.75542225872","2624.603560085","2625.74822047271","2972.53808004668","3383.06796749188","3175.28931617999","4191.73863720232","4168.52950056863","5122.24936569265","5257.18319011325","5471.49304991256","5746.69884701219","5810.24269378304","6223.21534313777","6789.53951936897","7325.62249710027","7465.91178969277","7786.1562057937","8200.92362553445","8433.12567542371","",
"Middle East & North Africa","MEA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1803.75444708703","1837.94163662355","2045.19019206081","2222.95564839879","2288.75035122651","2251.88409742883","2292.45876125659","2396.42712796554","2434.41816914485","2407.3630051935","2610.58997207374","2977.26942829283","3406.61658419571","3962.04398664921","4700.28441282506","5609.03702486311","5105.57847024603","5800.33467307923","6588.71715476256","7031.73832400696","6926.37618607467","6924.84077997947","6193.14174033376","6190.73066044766","6233.63294451395","6536.27778976216","6643.44969519823","",
"Mexico","MEX","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","616.898220991499","662.239423108645","739.883863255514","881.836250220887","1107.32862592398","1307.01195252457","1276.04311357009","1131.36687887859","1374.26520234446","1708.97070876877","2515.68717785623","3189.97770134109","2067.15653988804","1621.07188047167","1921.27306995925","2036.57776679822","1342.25409971301","1457.45264310906","1816.57557108011","2217.39626466641","2606.08505220564","3148.82618079343","3594.16589286334","4905.74168494495","5072.77998089972","3037.86443680088","3457.56688479518","4268.75119752266","4445.64933336841","5035.45706743979","5912.97035503897","6277.34287426288","6293.26505267132","5715.74856122813","6024.92034235639","6532.88266672793","7183.90117343521","7661.83523657767","7871.15615567608","6285.24183652447","7342.67251195509","7898.58281922582","7898.57646740975","8251.41271045131","8568.52493488591","7638.86509132812","6905.10887865859","7283.86154766868","7520.70397024031","7749.90497867507","",
"Marshall Islands","MHL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","171.519458611346","180.88819521434","197.365435594002","242.369607681517","289.470810395762","310.377018962942","319.639073325535","348.78734634579","373.532687671753","421.67211407231","482.667891686644","548.112237383055","529.584278796059","498.136455804077","497.048319812531","513.871859879804","528.259402511235","527.377217222695","561.519406006952","598.466166701192","675.265359771606","736.229700895182","732.080694514887","774.733171528104","839.587977785955","924.18828644224","1005.94752565771","1052.30988519088","1013.7961165698","972.225263177797","1039.23317553027","1039.19174587905","1055.19128081335","1171.54247406286","1360.35009905488","1586.05000549508","1865.59792755903","2296.38262975037","2678.06203342952","2637.15798753182","3124.89743673716","3604.26445089657","3835.01740686379","4022.42494458961","4145.01180027828","3932.26683807515","3936.0486104609","4289.20097101543","4468.85465508204","4547.37398804184","",
"North Macedonia","MKD","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1020.27714006718","1382.11046132081","1846.25692740773","1836.32282238225","1557.21063768635","1497.12127445542","1527.79698319781","1486.88928093453","1461.81410957372","1566.25315565812","1883.50946032158","2157.62981258033","2364.91837286984","2641.07271006206","2888.37600342047","3687.91929499349","3557.53324926452","3497.34113180534","3937.3412100515","3639.93525432182","4107.76236280821","4340.93481477838","3824.3819538301","4092.078984232","4270.48804109549","4928.71681312672","4854.59460187909","",
"Mali","MLI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","233.97132569006","198.630616924093","168.74703695516","160.124949320733","149.287624793855","167.642079646864","220.418369112541","245.289563576065","247.862336080268","248.630074288036","297.516516953668","296.68176949827","301.484238999624","293.655352294804","203.166486108262","259.845200794156","259.724215371721","240.873271046932","252.3681989206","295.324030654714","243.629459604134","266.877384056487","277.338953483406","344.551737892015","384.535653658307","429.618396780805","441.158799192111","497.927048317052","589.845348378182","581.210805614725","599.111326986743","693.991792623854","623.208868456096","664.240704277035","728.717135749503","647.057773484262","671.284472281248","718.047962839787","771.692317332364","797.522856199878","",
"Malta","MLT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","185.383317331167","132.267795069662","136.963141593954","210.008726547884","207.115173195975","230.724271571721","276.171487245334","386.338490736642","609.761028966555","710.388068649852","943.887802876463","1122.21435744673","1063.64328643507","1065.77881358375","1122.95080535241","1167.26535127566","1160.93083347071","1171.76947016485","1272.89072044063","1269.08603877864","",
"Middle East & North Africa (excluding high income)","MNA","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","875.715834835589","890.964338321546","1021.70475558675","1137.98910808237","1167.99363262147","1225.7486079395","1217.03647545344","1198.34959434335","1275.48178278298","1248.97220680905","1356.2853253056","1546.36556945108","1725.33740849085","1985.41515334015","2490.39931463539","2998.81980377275","2990.93263415425","3356.31199382533","3674.96625556048","3958.98518681259","3673.41767961952","3591.53664044308","3296.80602734787","3320.22543942071","3142.49877084931","3189.85497781668","","",
"Montenegro","MNE","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3872.82440756608","5191.80806467936","6400.85871071389","5805.18192788921","5680.40783846888","6321.2069437044","5775.2615236926","6348.01213024715","6475.53440301045","5759.46800978486","6101.79721251177","6813.82784083267","7650.47719615856","7628.6844826724","",
"Mongolia","MNG","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","1019.59620064968","1095.29641210026","1134.52333567358","839.71984518939","838.316014233699","1125.90948034452","1127.15662258972","1131.97847455002","1130.23138485127","835.739561757608","937.872858332229","515.420213654343","301.557656816401","347.229830253008","541.863499649585","528.598214710622","443.784425242492","424.765717511567","399.120499740245","414.866779529241","451.410099408198","494.755512653417","564.690280212061","678.495887276488","812.479267557378","1006.68615379772","1248.79077674387","1646.08686487226","1316.41154359601","1860.4937056061","2583.01351710681","3319.1650742798","3484.46221918937","3177.52092350556","3073.50547685756","2849.15489686826","2539.52426768996","2927.57032173353","3151.47142945513","",
"Northern Mariana Islands","MNP","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","238.22913601284","158.001401263113","158.315397883866","156.814218123247","159.075797306132","213.539753505649","251.820819535115","275.870475045418","305.372624087023","273.765599330668","243.611617255997","227.09604755149","275.974514373065","329.356298439983","354.077679016337","354.921272044628","398.061374584731","464.225929491113","440.7129652229","388.532647792597","484.79173571398","536.454089370005","537.080419078934","542.253643021705","465.170319096753","335.573858105642","350.861892627633","391.16492719019","381.872116741786","",
"Mauritania","MRT","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","598.557293031144","601.580419742069","581.790022760803","589.739846930896","534.179920160114","472.438265944778","541.998997218108","605.404791196411","625.97761028991","627.614266788358","633.519843657788","909.355339568608","892.990251173946","736.212154032835","753.11875024346","785.355094290708","819.940777362683","773.25556711159","738.110130410068","710.883324669146","618.75729696292","566.242709338715","586.109333973526","659.063542379784","722.629080519082","842.009200182551","967.131726464134","1010.91948045733","1182.11037475893","1179.17080712416","1277.16855705063","1494.04968310878","1427.50464199487","1532.88889649798","1347.36153175919","1275.70409562138","1301.5262500653","1334.8736479932","1399.46345273145","1408.71769177789","",
"Mauritius","MUS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","749.024978842069","850.132679348805","1028.56084041769","1190.93954774929","1084.91877610492","1058.72907826351","986.850104406723","995.876138836864","942.026644441045","967.179898601896","1316.01898172687","1715.79219138034","1926.17832808826","1966.03475236798","2364.66241697108","2530.20639587798","2789.31763520454","2752.68905105886","2891.29388087626","3205.02716937493","3429.879680248","3177.23500074074","3120.17643761803","3225.77379876472","3450.5022811096","3433.03073583682","3604.04528214458","4280.16906718937","4836.94662068436","4725.70948471014","5159.67802247874","6089.97753648301","7243.20519889053","6359.87188643932","6661.96645021846","7511.32723682126","8004.49744755964","8782.53513720747","9345.89913425167","8660.56093707969","9158.82774982228","10134.9133108882","11112.6648387574","11071.0544858123","",
"Malawi","MWI","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","167.089142129366","162.973774011883","152.743277710365","156.028351901507","153.10686520751","137.488016289125","132.375349106126","119.522604867235","134.650387469817","146.747913294399","170.875048871131","199.171635784168","158.979505997675","185.210831325484","95.0021516465689","111.857358952147","193.058565238561","225.383376189475","135.857290167816","136.188246341284","129.790289610019","121.937625452809","256.114720127866","224.312222186486","241.708756542746","246.690248271757","259.385524004706","280.920409475017","327.582847857128","351.319718796121","384.017145023975","436.62087183563","306.412149086897","279.914214525995","296.881800784675","310.83464053297","266.918749464004","299.864774921147","330.2464285219","363.078294559165","",
"Malaysia","MYS","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","310.070746802367","332.306081191365","384.543059714113","568.873099749083","680.307752356436","647.719643392386","736.155772232695","847.702391925671","1018.09950166472","1206.60557720994","1378.82130424093","1405.59069064359","1458.25737958963","1544.80213715075","1643.57206725342","1413.84754760817","1226.01803514962","1388.03062435091","1532.23797449023","1621.76210348368","1781.64104957659","2002.87311611748","2334.81292468557","2593.30860522817","2813.81318744739","3248.45187687181","3520.69462849819","3332.37431411779","2194.94711791722","2304.11932637663","2670.55651302536","2649.00498238228","2882.90905010153","3141.60907476323","3481.20063484528","3956.5215301863","4490.20208853469","5402.29114395229","6218.92331439441","5439.83255581853","6649.24466378937","7727.74569841529","7909.91742727643","8046.67641791453","8224.94688118047","7260.77164696652","7196.82150883044","7435.84307466934","8009.27373147313","8223.62864461731","",
"North America","NAC","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","4448.06848398801","4759.84130376826","5211.1161817471","5790.69295212368","6101.71682592454","6512.2438068507","7227.09885235982","7905.3040168826","8773.12806194401","9386.0474068444","10003.6314849808","11301.6435991151","11868.7275221192","12570.0983260213","13979.8861920244","14790.5699078399","15436.5650850498","16389.1629171368","17895.0606014166","18873.8193755349","19603.4172770655","19997.9857408681","20716.7461355418","21286.2332052554","22345.4460170841","23366.4226825373","24504.6795264873","25911.459800552","27165.3896547192","28445.7529111849","30058.7489020839","30627.9063203239","31274.8508147165","32575.5967915397","34612.7191307135","36768.6230448406","39100.690933116","40131.8052414844","39840.4031162052","38451.7388275845","40778.6500385256","42626.4180712707","44565.4162872683","45413.8823850562","47102.428006392","47840.975722079","48124.1216543652","49876.3829955643","51944.2180785129","53626.06237666","",
"Namibia","NAM","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","1537.43533029813","1601.31721200107","1433.51140311499","1580.18788899573","1263.55967123146","830.512458975888","983.649264162807","1394.03403129104","1071.72253395152","1293.33165252251","1653.47287583793","1847.66240653138","2022.28991660285","1870.74578962858","2089.31126624285","2264.14668640532","2183.16497941297","2211.09495670003","2036.96512102699","1923.98344413568","1972.34493944928","1742.22267505944","1641.77738754551","2440.02162837685","3111.63211172157","3234.23756664171","3517.87478045891","3668.79204668611","3613.24564337987","3671.40429496587","4491.64024916853","4873.66802401824","5046.1152616223","4746.81277432078","4762.54684002831","4288.24024543692","3866.42507143728","4539.54387940455","4647.1941667814","4201.81524407185","",
"New Caledonia","NCL","Adjusted net national income per capita (current US$)","NY.ADJ.NNTY.PC.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
